"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048675","GO:0048675","axon extension","9/497","133/25730",0.0676691729323308,3.5032752908428,4.06204848466404,0.00114494883221945,0.00889323103359343,0.00575403744262333,"Sema6d/Wnt5a/Draxin/Myo5b/Sema5a/Sema7a/Ntrk3/Auts2/Map1b",9
"GO:0015833","GO:0015833","peptide transport","17/497","377/25730",0.0450928381962865,2.33448435973934,3.66331858349287,0.00116588938201467,0.00904018907302192,0.00584912122692757,"Chrm3/Itpr1/Kcnq1/Gnao1/Arhgef7/Prkce/Ptger3/Kalrn/Stxbp5l/Adcy8/Adcyap1/Pdx1/Car2/Pclo/Rapgef4/Vsnl1/Stxbp4",17
"GO:0007009","GO:0007009","plasma membrane organization","11/497","189/25730",0.0582010582010582,3.01310508553969,3.89837491233919,0.00117749545368113,0.00911438522451448,0.005897127112772,"Plscr2/Clu/Vmp1/Ndrg1/Prf1/Ano6/Ank3/Snx18/Mafb/Atp10a/Psap",11
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","10/497","161/25730",0.062111801242236,3.21556669207793,3.95772940807444,0.00119585447259493,0.00924050589013771,0.00597872884217084,"Chrm3/Itpr1/Arhgef7/Prkce/Ptger3/Adcy8/Adcyap1/Pdx1/Rapgef4/Vsnl1",10
"GO:0032729","GO:0032729","positive regulation of type II interferon production","7/497","84/25730",0.0833333333333333,4.31421864520456,4.2698850580465,0.00121008776207996,0.00931830059818544,0.00602906304143472,"Wnt5a/Bcl3/Slamf1/Tnfsf4/Il27/Runx1/Fzd5",7
"GO:0062237","GO:0062237","protein localization to postsynapse","7/497","84/25730",0.0833333333333333,4.31421864520456,4.2698850580465,0.00121008776207996,0.00931830059818544,0.00602906304143472,"Magi2/Nrxn3/Erbb4/Kalrn/Lhfpl4/Lrrc7/Rapgef4",7
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","14/497","281/25730",0.0498220640569395,2.57931933236429,3.73588031692479,0.00122677649885346,0.00942891207615295,0.00610063012244326,"Nlgn1/Magi2/Mdga2/Pcdh10/Grid2/Cldn5/Itga3/Fat1/Tenm3/Fat3/Tenm4/Cbln1/Kirrel3/Selp",14
"GO:0001889","GO:0001889","liver development","11/497","190/25730",0.0578947368421053,2.99724663772106,3.87795938908004,0.00122866690666007,0.00942891207615295,0.00610063012244326,"Rcbtb2/Itpr1/Ezh1/Bmp4/Onecut2/Sulf2/Arf6/Vwf/Onecut1/Pdx1/Runx1",11
"GO:0021545","GO:0021545","cranial nerve development","6/497","62/25730",0.0967741935483871,5.01006036217304,4.43665790820246,0.00124113066105157,0.00944630522374706,0.00611188371769155,"Dmd/Hoxb2/Sall1/Phox2b/Adarb1/Mafb",6
"GO:0021575","GO:0021575","hindbrain morphogenesis","6/497","62/25730",0.0967741935483871,5.01006036217304,4.43665790820246,0.00124113066105157,0.00944630522374706,0.00611188371769155,"Rora/Grid2/Cbln1/Lhx5/Wnt7a/Psap",6
"GO:0042987","GO:0042987","amyloid precursor protein catabolic process","6/497","62/25730",0.0967741935483871,5.01006036217304,4.43665790820246,0.00124113066105157,0.00944630522374706,0.00611188371769155,"Clu/Ntrk2/Rtn2/Efna1/Epha4/Chrna7",6
"GO:0099563","GO:0099563","modification of synaptic structure","6/497","62/25730",0.0967741935483871,5.01006036217304,4.43665790820246,0.00124113066105157,0.00944630522374706,0.00611188371769155,"Myo5b/Kalrn/Phactr1/Ank3/Ptk2/Epha4",6
"GO:0010719","GO:0010719","negative regulation of epithelial to mesenchymal transition","5/497","42/25730",0.119047619047619,6.16316949314937,4.69981848361733,0.00124360164881248,0.00944630522374706,0.00611188371769155,"Sfrp1/Gata3/Nkx2-1/Efna1/Epha4",5
"GO:1905314","GO:1905314","semi-lunar valve development","5/497","42/25730",0.119047619047619,6.16316949314937,4.69981848361733,0.00124360164881248,0.00944630522374706,0.00611188371769155,"Axin2/Bmp4/Tbx20/Gata3/Efna1",5
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","12/497","220/25730",0.0545454545454545,2.82385220413389,3.81286086270237,0.00125466948563681,0.00944751956875584,0.00611266941488332,"Odf2l/Tacstd2/Podxl/Nlgn1/Epha2/Capzb/Arf6/Tenm2/Kank1/Auts2/Tgfb3/Eps8l1",12
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Ptprj/Slamf1/Ptk2/Thbs1",4
"GO:0036303","GO:0036303","lymph vessel morphogenesis","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Ptpn14/Epha2/Clec14a/Ccbe1",4
"GO:0040019","GO:0040019","positive regulation of embryonic development","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Osr1/Tenm4/Rbm19/Osr2",4
"GO:0070242","GO:0070242","thymocyte apoptotic process","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Bmp4/Wnt5a/Rorc/Efna1",4
"GO:0071305","GO:0071305","cellular response to vitamin D","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Sfrp1/Snai2/Cyp24a1/Vdr",4
"GO:0090189","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Tacstd2/Bmp4/Gdnf/Sall1",4
"GO:1900452","GO:1900452","regulation of long-term synaptic depression","4/497","25/25730",0.16,8.28329979879276,5.113221321475,0.00126065471223675,0.00944751956875584,0.00611266941488332,"Grid2/Ntrk2/Adcy8/Cbln1",4
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","8/497","109/25730",0.073394495412844,3.79967880678567,4.11082154953387,0.00126749516353336,0.00947583815712744,0.00613099191400618,"Bmpr1a/Msx1/Npnt/Bmp4/Tbx20/Neo1/Tgfb3/Thbs1",8
"GO:1901654","GO:1901654","response to ketone","14/497","282/25730",0.049645390070922,2.5701728099091,3.72092042772407,0.00126866943587826,0.00947583815712744,0.00613099191400618,"Axin2/Sfrp1/Bmp4/Gdnf/Prkce/Adcy6/Ptger3/Tnfsf4/Adcy8/Ntrk3/Tgfb3/Klf9/Mmp14/Cftr",14
"GO:0006694","GO:0006694","steroid biosynthetic process","11/497","191/25730",0.0575916230366492,2.98155424694765,3.85767742554316,0.00128165338120057,0.00955686204581889,0.00618341543561677,"Igfbp7/H6pd/Stard4/Egr1/Hrh1/Snai2/Nr5a2/Cyp24a1/Insig1/Cftr/Pbx1",11
"GO:0046328","GO:0046328","regulation of JNK cascade","10/497","163/25730",0.0613496932515337,3.17611188604017,3.91147304347262,0.00131248946418977,0.00975428216409472,0.00631114884861315,"Wnt5a/Slamf1/Tnfrsf11a/Gstp2/Mecom/Sirpa/Pdcd4/Epha4/Phlpp1/Wnt7a",10
"GO:0071456","GO:0071456","cellular response to hypoxia","10/497","163/25730",0.0613496932515337,3.17611188604017,3.91147304347262,0.00131248946418977,0.00975428216409472,0.00631114884861315,"Sfrp1/Rora/Egr1/Ndrg1/Prkce/Stc2/Cpeb1/Slc9a1/Epas1/Epha4",10
"GO:0002790","GO:0002790","peptide secretion","16/497","348/25730",0.0459770114942529,2.38025856287148,3.63824847678664,0.0013191021711541,0.00978716934285808,0.00633242728580564,"Chrm3/Itpr1/Kcnq1/Gnao1/Arhgef7/Prkce/Ptger3/Kalrn/Stxbp5l/Adcy8/Adcyap1/Pdx1/Pclo/Rapgef4/Vsnl1/Stxbp4",16
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","11/497","192/25730",0.0572916666666667,2.96602531857814,3.83752734763218,0.00133650325937684,0.00989986023584763,0.00640533977568195,"Dmd/Ryr2/Itpr1/Bmp4/Thy1/F2rl3/Plcl1/Calml3/Prkce/Plcl2/Itgb3",11
"GO:0030316","GO:0030316","osteoclast differentiation","9/497","136/25730",0.0661764705882353,3.42599715942715,3.98103378652873,0.00133885259965173,0.00990087029891217,0.00640599329976907,"Sfrp1/Gpr183/Epha2/Tnfrsf11a/Tjp2/Lrrk1/Car2/Mafb/Itgb3",9
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","8/497","110/25730",0.0727272727272727,3.76513627217853,4.07876348895218,0.00134430859419793,0.00992481295452401,0.00642148451284404,"Msx1/Sfrp1/Bmp4/Wnt5a/Itga3/Tbx20/Neo1/Rgma",8
"GO:0030073","GO:0030073","insulin secretion","14/497","284/25730",0.0492957746478873,2.55207300138861,3.6911930286153,0.00135605462198469,0.00999503851525452,0.00646692137424416,"Chrm3/Itpr1/Kcnq1/Gnao1/Prkce/Ptger3/Stxbp5l/Adcy8/Adcyap1/Pdx1/Pclo/Rapgef4/Vsnl1/Stxbp4",14
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","19/497","451/25730",0.0421286031042129,2.18102406010341,3.55117664042767,0.00136270611528627,0.0100275446707085,0.00648795328434427,"Rorb/Rftn1/Pgr/Sfrp1/Rora/Rarb/Rorc/Pum1/Nr2f2/Snai2/Ntrk2/Esrrg/Traf3ip3/Nr5a2/Rnf39/Dhrs3/Klf9/Vdr/Cyp26b1",19
"GO:0002068","GO:0002068","glandular epithelial cell development","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Pgr/Rarb/Fzd5",3
"GO:0019227","GO:0019227","neuronal action potential propagation","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Pmp22/Ntrk2/Ntrk3",3
"GO:0048935","GO:0048935","peripheral nervous system neuron development","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Pmp22/Onecut2/Ntrk2",3
"GO:0060073","GO:0060073","micturition","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Ptger3/Chrna7/Psap",3
"GO:0070244","GO:0070244","negative regulation of thymocyte apoptotic process","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Bmp4/Rorc/Efna1",3
"GO:0072015","GO:0072015","podocyte development","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Podxl/Magi2/Myo1e",3
"GO:0072070","GO:0072070","loop of Henle development","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Irx2/Irx1/Pou3f3",3
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","3/497","12/25730",0.25,12.9426559356137,5.80735201306623,0.00138393558308975,0.0100442817425152,0.0064987823899294,"Bmp4/Egr1/Itgb3",3
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","5/497","43/25730",0.116279069767442,6.01983997005288,4.62351862252942,0.0013851859264935,0.0100442817425152,0.0064987823899294,"Magi2/Stx7/Kalrn/Rapgef4/Itgb3",5
"GO:0060415","GO:0060415","muscle tissue morphogenesis","7/497","86/25730",0.0813953488372093,4.21388797903701,4.18979024005281,0.00138905581614808,0.0100560448567095,0.00650639327952173,"Ryr2/Bmpr1a/Pkp2/Tbx20/Col11a1/Adarb1/Myh7",7
"GO:0061008","GO:0061008","hepaticobiliary system development","11/497","193/25730",0.0569948186528497,2.95065731174612,3.8175075111177,0.00139326569579561,0.01007022733924,0.00651556953224715,"Rcbtb2/Itpr1/Ezh1/Bmp4/Onecut2/Sulf2/Arf6/Vwf/Onecut1/Pdx1/Runx1",11
"GO:0060491","GO:0060491","regulation of cell projection assembly","12/497","223/25730",0.0538116591928251,2.78586316102895,3.75903286841355,0.00140779257680576,0.0101588128848854,0.00657288554535796,"Odf2l/Tacstd2/Podxl/Nlgn1/Epha2/Capzb/Arf6/Tenm2/Kank1/Auts2/Tgfb3/Eps8l1",12
"GO:0002793","GO:0002793","positive regulation of peptide secretion","10/497","165/25730",0.0606060606060606,3.13761356014877,3.86592543641916,0.00143822446917473,0.0103613366748206,0.00670392110104147,"Chrm3/Itpr1/Arhgef7/Prkce/Ptger3/Adcy8/Adcyap1/Pdx1/Rapgef4/Vsnl1",10
"GO:0050708","GO:0050708","regulation of protein secretion","16/497","351/25730",0.0455840455840456,2.35991447259053,3.60025369723111,0.00144048981040197,0.0103613366748206,0.00670392110104147,"Chrm3/Itpr1/Kcnq1/Gnao1/Prkce/Ptger3/Arf6/Stxbp5l/Adcy8/Neo1/Tgfb3/Rab11fip1/Pdx1/Rapgef4/Vsnl1/Stxbp4",16
"GO:0060443","GO:0060443","mammary gland morphogenesis","6/497","64/25730",0.09375,4.85349597585513,4.33182602177676,0.00146551126155464,0.0104702340376136,0.00677437912698808,"Pgr/Bmp4/Wnt5a/Epha2/Nrg3/Vdr",6
"GO:0090102","GO:0090102","cochlea development","6/497","64/25730",0.09375,4.85349597585513,4.33182602177676,0.00146551126155464,0.0104702340376136,0.00677437912698808,"Wnt5a/Kcnq1/Ntrk3/Gata3/Epha4/Psap",6
"GO:0010763","GO:0010763","positive regulation of fibroblast migration","4/497","26/25730",0.153846153846154,7.96471134499304,4.9864864512121,0.00146733051890562,0.0104702340376136,0.00677437912698808,"Prkce/Ptk2/Thbs1/Itgb3",4
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/497","26/25730",0.153846153846154,7.96471134499304,4.9864864512121,0.00146733051890562,0.0104702340376136,0.00677437912698808,"Clu/Efna1/Epha4/Chrna7",4
"GO:1904889","GO:1904889","regulation of excitatory synapse assembly","4/497","26/25730",0.153846153846154,7.96471134499304,4.9864864512121,0.00146733051890562,0.0104702340376136,0.00677437912698808,"Nlgn1/Grid2/Cbln1/Wnt7a",4
"GO:0042698","GO:0042698","ovulation cycle","7/497","87/25730",0.0804597701149425,4.16545248502509,4.15065095242014,0.00148595591870789,0.0105862528348712,0.00684944481469443,"Pgr/Egr1/Nr5a2/Adamts1/Car2/Runx1/Chrna7",7
"GO:0030183","GO:0030183","B cell differentiation","10/497","166/25730",0.0602409638554217,3.11871227364185,3.84341097576163,0.00150466564189775,0.0106855144156358,0.0069136683629387,"Sfrp1/Gpr183/Bcl3/Id2/Ptprj/Plcl2/St3gal1/Onecut1/Mmp14/Nfkbiz",10
"GO:0097530","GO:0097530","granulocyte migration","10/497","166/25730",0.0602409638554217,3.11871227364185,3.84341097576163,0.00150466564189775,0.0106855144156358,0.0069136683629387,"Ptger3/Ptprj/Irak4/Slamf1/Camk1d/Sirpa/Ptk2/Bst1/Cxcr1/Thbs1",10
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","12/497","225/25730",0.0533333333333333,2.76109993293092,3.7236409666138,0.00151820578821651,0.0107645843050407,0.00696482762131186,"Ntf3/Mdga2/Clu/Foxb1/Gdnf/En2/Draxin/Ntrk2/Mt1/En1/Tgfb3/Epha4",12
"GO:0045765","GO:0045765","regulation of angiogenesis","15/497","320/25730",0.046875,2.42674798792757,3.60433483653428,0.00152771542225273,0.0108148715176562,0.00699736410925218,"Wnt5a/Hk2/Epha2/Cldn5/Sema6a/Sema5a/Gtf2i/Pdcl3/Rhoj/Adamts1/Efna1/Runx1/Ccbe1/Thbs1/Itgb3",15
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","5/497","44/25730",0.113636363636364,5.88302542527895,4.54959029411957,0.00153830167263611,0.0108383648557071,0.00701256460795577,"Kcnn2/Ryr2/Scn5a/Kcnq1/Pkp2",5
"GO:0097178","GO:0097178","ruffle assembly","5/497","44/25730",0.113636363636364,5.88302542527895,4.54959029411957,0.00153830167263611,0.0108383648557071,0.00701256460795577,"Tacstd2/Nlgn1/Arf6/Kank1/Eps8l1",5
"GO:0099558","GO:0099558","maintenance of synapse structure","5/497","44/25730",0.113636363636364,5.88302542527895,4.54959029411957,0.00153830167263611,0.0108383648557071,0.00701256460795577,"Nlgn1/Arf6/Cbln1/Pclo/Itgb3",5
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","14/497","288/25730",0.0486111111111111,2.51662754303599,3.63249280341981,0.00154597069858683,0.0108752718639583,0.00703644392769579,"Sfrp1/Bmp4/Gpr183/Id2/Epha2/Tnfrsf11a/Tjp2/Lrrk1/Gata3/Car2/Mafb/Ror2/Runx1/Itgb3",14
"GO:0009880","GO:0009880","embryonic pattern specification","7/497","88/25730",0.0795454545454545,4.11811779769526,4.11209472415921,0.00158804503133977,0.0111057434983026,0.00718556210628242,"Bmp4/Wnt5a/Meis2/Erbb4/Zbtb16/Wnt7a/Fzd5",7
"GO:0031103","GO:0031103","axon regeneration","6/497","65/25730",0.0923076923076923,4.77882680699582,4.28102964880911,0.00158866245840717,0.0111057434983026,0.00718556210628242,"Neo1/Ntrk3/Map1b/Epha4/Rgma/Lrig2",6
"GO:0032613","GO:0032613","interleukin-10 production","6/497","65/25730",0.0923076923076923,4.77882680699582,4.28102964880911,0.00158866245840717,0.0111057434983026,0.00718556210628242,"Gdnf/Bcl3/Tnfsf4/Tslp/Cd28/Thbs1",6
"GO:0032653","GO:0032653","regulation of interleukin-10 production","6/497","65/25730",0.0923076923076923,4.77882680699582,4.28102964880911,0.00158866245840717,0.0111057434983026,0.00718556210628242,"Gdnf/Bcl3/Tnfsf4/Tslp/Cd28/Thbs1",6
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","12/497","227/25730",0.052863436123348,2.73677306127514,3.68863405392631,0.00163566346301702,0.0113947966343607,0.00737258328694255,"Sst/Pgr/Sfrp1/Rarb/Snai2/Ntrk2/Esrrg/Nr5a2/Dhrs3/Klf9/Vdr/Cyp26b1",12
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","13/497","258/25730",0.0503875968992248,2.60859732035625,3.64444058925143,0.00163722873047615,0.0113947966343607,0.00737258328694255,"Wnt5a/Spry4/Arhgap22/Itga3/Arf6/Ralgapa2/Kank1/Auts2/Adra1a/Rap1gap2/Eps8l1/Dock9/Bcr",13
"GO:0060996","GO:0060996","dendritic spine development","9/497","140/25730",0.0642857142857143,3.32811152630066,3.87648278715101,0.00163765181848322,0.0113947966343607,0.00737258328694255,"Arid1b/Nlgn1/Myo5b/Kalrn/Arf6/Foxo6/Efna1/Epha4/Wnt7a",9
"GO:0055123","GO:0055123","digestive system development","10/497","168/25730",0.0595238095238095,3.08158474657469,3.79888832085456,0.00164502662413897,0.0114283371372636,0.00739428443344586,"Rcbtb2/Sfrp1/Wnt5a/Rarb/Kcnq1/Id2/Sall1/Nr5a2/Pdx1/Fzd5",10
"GO:0002070","GO:0002070","epithelial cell maturation","4/497","27/25730",0.148148148148148,7.66972203591922,4.86634519925227,0.00169648297328617,0.0116714729464783,0.00755159649973303,"Pgr/Epas1/Six3/Fzd5",4
"GO:0009649","GO:0009649","entrainment of circadian clock","4/497","27/25730",0.148148148148148,7.66972203591922,4.86634519925227,0.00169648297328617,0.0116714729464783,0.00755159649973303,"Id2/Sox14/Pde6b/Phlpp1",4
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","4/497","27/25730",0.148148148148148,7.66972203591922,4.86634519925227,0.00169648297328617,0.0116714729464783,0.00755159649973303,"Ptprk/Snai2/Klf9/Vdr",4
"GO:0046058","GO:0046058","cAMP metabolic process","4/497","27/25730",0.148148148148148,7.66972203591922,4.86634519925227,0.00169648297328617,0.0116714729464783,0.00755159649973303,"Epha2/Adcy6/Ptger3/Adcy8",4
"GO:0002335","GO:0002335","mature B cell differentiation","5/497","45/25730",0.111111111111111,5.75229152693941,4.47790370667192,0.00170350286858523,0.0116714729464783,0.00755159649973303,"Gpr183/Bcl3/Plcl2/St3gal1/Nfkbiz",5
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production","5/497","45/25730",0.111111111111111,5.75229152693941,4.47790370667192,0.00170350286858523,0.0116714729464783,0.00755159649973303,"Gdnf/Bcl3/Tnfsf4/Tslp/Cd28",5
"GO:0045823","GO:0045823","positive regulation of heart contraction","5/497","45/25730",0.111111111111111,5.75229152693941,4.47790370667192,0.00170350286858523,0.0116714729464783,0.00755159649973303,"Ryr2/Scn5a/Kcnq1/Adra1a/Chrna7",5
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","5/497","45/25730",0.111111111111111,5.75229152693941,4.47790370667192,0.00170350286858523,0.0116714729464783,0.00755159649973303,"Epha2/Ntrk3/Ptk2/Efna1/Epha4",5
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","5/497","45/25730",0.111111111111111,5.75229152693941,4.47790370667192,0.00170350286858523,0.0116714729464783,0.00755159649973303,"Kcnn2/Ryr2/Scn5a/Kcnq1/Pkp2",5
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","10/497","169/25730",0.0591715976331361,3.06335051730501,3.77687531093179,0.00171908199991595,0.0117273627005229,0.00758775790566267,"Wwp2/Kcnq1/Gnao1/Ptger3/Stxbp5l/Neo1/Rab11fip1/Gbp4/Insig1/Vsnl1",10
"GO:0050435","GO:0050435","amyloid-beta metabolic process","6/497","66/25730",0.0909090909090909,4.70642034022316,4.23125957700639,0.00171952390065781,0.0117273627005229,0.00758775790566267,"Clu/Ntrk2/Rtn2/Efna1/Epha4/Chrna7",6
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","6/497","66/25730",0.0909090909090909,4.70642034022316,4.23125957700639,0.00171952390065781,0.0117273627005229,0.00758775790566267,"Cnst/Epha2/Itga3/Myo5b/Arf6/Acsl3",6
"GO:0002517","GO:0002517","T cell tolerance induction","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Nr5a2/Runx1/Phlpp1",3
"GO:0009950","GO:0009950","dorsal/ventral axis specification","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Bmpr1a/Axin2/Sfrp1",3
"GO:0042363","GO:0042363","fat-soluble vitamin catabolic process","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Klf9/Cyp24a1/Cyp26b1",3
"GO:0048570","GO:0048570","notochord morphogenesis","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Wnt5a/Epha2/Efna1",3
"GO:0048934","GO:0048934","peripheral nervous system neuron differentiation","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Pmp22/Onecut2/Ntrk2",3
"GO:0060272","GO:0060272","embryonic skeletal joint morphogenesis","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Osr1/Bmp4/Osr2",3
"GO:0071871","GO:0071871","response to epinephrine","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Ryr2/Kcnq1/Slc9a1",3
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Bmp4/Egr1/Itgb3",3
"GO:0072182","GO:0072182","regulation of nephron tubule epithelial cell differentiation","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Wwtr1/Osr1/Gata3",3
"GO:0072310","GO:0072310","glomerular epithelial cell development","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Podxl/Magi2/Myo1e",3
"GO:0098870","GO:0098870","action potential propagation","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Pmp22/Ntrk2/Ntrk3",3
"GO:1904238","GO:1904238","pericyte cell differentiation","3/497","13/25730",0.230769230769231,11.9470670174896,5.54069832275207,0.0017734298017156,0.0118777319354425,0.00768504877831373,"Osr1/Bmp4/Epha2",3
"GO:0043627","GO:0043627","response to estrogen","8/497","115/25730",0.0695652173913043,3.60143469512729,3.92391753946989,0.00178566883187963,0.011941827135769,0.00772651921590587,"Sfrp1/Cited4/Gata3/Bcas3/Tgfb3/Car2/Mmp14/Wnt7a",8
"GO:0038127","GO:0038127","ERBB signaling pathway","9/497","142/25730",0.0633802816901408,3.28123671607107,3.82561761102788,0.00180589952688734,0.0120590962437223,0.00780239387107647,"Nrg3/Nrg4/Erbb4/Ptprj/Antxr1/Ptk2/Mvb12b/Rab7/Abcb1b",9
"GO:0048738","GO:0048738","cardiac muscle tissue development","14/497","293/25730",0.0477815699658703,2.47368168052685,3.56048986586541,0.00181406238061613,0.0120955515512318,0.00782598093449581,"Ryr2/Bmpr1a/Bmp4/Rarb/Id2/Pkp2/Erbb4/Tbx20/Ncam1/Tenm4/Col11a1/Slc9a1/Adra1a/Myh7",14
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","6/497","67/25730",0.0895522388059701,4.63617526051833,4.18247834494199,0.00185840285316203,0.012372759471796,0.00800533810494296,"Tacstd2/Spry4/Kank1/Tbcd/Mmp14/Thbs1",6
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","10/497","171/25730",0.0584795321637427,3.0275218562839,3.73333425121969,0.00187528897878517,0.0124666313389076,0.00806607443756817,"Wwtr1/Axin2/Sfrp1/Wnt5a/Egr1/Draxin/Snai2/Wif1/Ror2/Six3",10
"GO:0038179","GO:0038179","neurotrophin signaling pathway","5/497","46/25730",0.108695652173913,5.62724171113638,4.40833890976148,0.00188134807370122,0.0124883550174173,0.008080129943274,"Ntf3/Dok5/Magi2/Ntrk2/Ntrk3",5
"GO:1901342","GO:1901342","regulation of vasculature development","15/497","327/25730",0.0458715596330275,2.37479925424104,3.51136409587319,0.00188497902605508,0.0124939202408451,0.00808373071602568,"Wnt5a/Hk2/Epha2/Cldn5/Sema6a/Sema5a/Gtf2i/Pdcl3/Rhoj/Adamts1/Efna1/Runx1/Ccbe1/Thbs1/Itgb3",15
"GO:0050766","GO:0050766","positive regulation of phagocytosis","7/497","91/25730",0.0769230769230769,3.98235567249652,3.99976793702633,0.001927333604754,0.0127504734151478,0.0082497239939902,"Pla2g5/Ptprj/Camk1d/Sirpa/Ano6/Ptk2/Bcr",7
"GO:0003272","GO:0003272","endocardial cushion formation","4/497","28/25730",0.142857142857143,7.39580339177925,4.752212639036,0.00194933478228903,0.0127504734151478,0.0082497239939902,"Bmpr1a/Msx1/Snai2/Tbx20",4
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","4/497","28/25730",0.142857142857143,7.39580339177925,4.752212639036,0.00194933478228903,0.0127504734151478,0.0082497239939902,"Mt2/Mt1/Gucy1a2/Thbs1",4
"GO:0046885","GO:0046885","regulation of hormone biosynthetic process","4/497","28/25730",0.142857142857143,7.39580339177925,4.752212639036,0.00194933478228903,0.0127504734151478,0.0082497239939902,"H6pd/Egr1/Stc2/Nr5a2",4
"GO:0048857","GO:0048857","neural nucleus development","4/497","28/25730",0.142857142857143,7.39580339177925,4.752212639036,0.00194933478228903,0.0127504734151478,0.0082497239939902,"Hoxb2/Nkx2-1/Phox2b/Kirrel3",4
