"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","4/416","42/25730",0.0952380952380952,5.89056776556777,4.06627279473839,0.00464159789824528,0.041932623072531,0.0312102331059341,"Notch1/Yy1/Smad3/Foxp1",4
"GO:0150117","GO:0150117","positive regulation of cell-substrate junction organization","4/416","42/25730",0.0952380952380952,5.89056776556777,4.06627279473839,0.00464159789824528,0.041932623072531,0.0312102331059341,"Vegfa/Iqsec1/Ptpn11/Smad3",4
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","4/416","42/25730",0.0952380952380952,5.89056776556777,4.06627279473839,0.00464159789824528,0.041932623072531,0.0312102331059341,"Rcc2/Lrp1/Mdga1/Dusp22",4
"GO:1905314","GO:1905314","semi-lunar valve development","4/416","42/25730",0.0952380952380952,5.89056776556777,4.06627279473839,0.00464159789824528,0.041932623072531,0.0312102331059341,"Notch1/Nos3/Tgfbr2/Smad6",4
"GO:0006641","GO:0006641","triglyceride metabolic process","7/416","127/25730",0.0551181102362205,3.40910811629316,3.48891552326148,0.00466907843052722,0.041932623072531,0.0312102331059341,"Sik1/Scd1/Nkx2-3/Sorl1/Ptpn11/Plb1/Scarb1",7
"GO:0032609","GO:0032609","type II interferon production","7/416","127/25730",0.0551181102362205,3.40910811629316,3.48891552326148,0.00466907843052722,0.041932623072531,0.0312102331059341,"Tnfrsf13c/Nod2/Laptm5/Flt3/Runx1/Pde4d/Hspd1",7
"GO:0032649","GO:0032649","regulation of type II interferon production","7/416","127/25730",0.0551181102362205,3.40910811629316,3.48891552326148,0.00466907843052722,0.041932623072531,0.0312102331059341,"Tnfrsf13c/Nod2/Laptm5/Flt3/Runx1/Pde4d/Hspd1",7
"GO:0060840","GO:0060840","artery development","7/416","127/25730",0.0551181102362205,3.40910811629316,3.48891552326148,0.00466907843052722,0.041932623072531,0.0312102331059341,"Lrp1/Notch1/Vegfa/Smad7/Tgfbr2/Kat6a/Smad6",7
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","6/416","96/25730",0.0625,3.86568509615385,3.60606559586931,0.00470553498153112,0.041932623072531,0.0312102331059341,"Dpf1/Anapc15-ps/Bcl7c/Nek6/Arid1a/Smarce1",6
"GO:0014015","GO:0014015","positive regulation of gliogenesis","6/416","96/25730",0.0625,3.86568509615385,3.60606559586931,0.00470553498153112,0.041932623072531,0.0312102331059341,"Hdac1/Notch1/Runx2/E2f1/Prkch/Tenm4",6
"GO:0050871","GO:0050871","positive regulation of B cell activation","6/416","96/25730",0.0625,3.86568509615385,3.60606559586931,0.00470553498153112,0.041932623072531,0.0312102331059341,"Tnfrsf13c/Syk/Nod2/Tcf3/Il4/Stat5b",6
"GO:0060420","GO:0060420","regulation of heart growth","6/416","96/25730",0.0625,3.86568509615385,3.60606559586931,0.00470553498153112,0.041932623072531,0.0312102331059341,"Notch1/Tgfbr2/Dyrk1a/Vgll4/Yy1/Foxp1",6
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","15/416","431/25730",0.0348027842227378,2.15258566839193,3.09341298068084,0.0047349330111147,0.0421077787531641,0.0313406005673956,"Men1/Nr4a1/Notch1/Nod2/Vegfa/Nkx2-3/Cyba/Ppard/Runx2/St8sia1/Mta3/Smad3/Suz12/Agtr1b/Foxp1",15
"GO:0071333","GO:0071333","cellular response to glucose stimulus","9/416","196/25730",0.0459183673469388,2.84009517268446,3.31502360786076,0.0047862424114116,0.0424766728996323,0.0316151665606265,"Lrp1/Ncf1/Cyba/Prkce/Ppard/Gck/Smad3/Sidt2/Osbp",9
"GO:0006163","GO:0006163","purine nucleotide metabolic process","16/416","475/25730",0.0336842105263158,2.0834008097166,3.05520253095586,0.00490331587769423,0.0434264984085952,0.0323221167433856,"Haao/Rora/Gtpbp1/Ncf1/Pde10a/Rhoq/Prkag2/P2rx7/Gck/Ola1/Pde4d/Il4/Ncf2/Zbtb7a/Impdh1/Nudt15",16
"GO:0050878","GO:0050878","regulation of body fluid levels","14/416","392/25730",0.0357142857142857,2.20896291208791,3.09205760720949,0.00500650460053795,0.0441594140480102,0.0328676220391922,"Fosl2/Syk/Vegfa/Nkx2-3/Cyba/Prkce/Ptpn6/Plaur/Sh2b3/Socs2/Prkcd/Prkcq/Stat5b/Rasa3",14
"GO:0051962","GO:0051962","positive regulation of nervous system development","14/416","392/25730",0.0357142857142857,2.20896291208791,3.09205760720949,0.00500650460053795,0.0441594140480102,0.0328676220391922,"Dlg4/Lrp1/Hdac1/Notch1/Vegfa/Kit/Runx2/Disc1/Iqsec1/E2f1/Lig4/Prkch/Agrn/Tenm4",14
"GO:0035886","GO:0035886","vascular associated smooth muscle cell differentiation","4/416","43/25730",0.0930232558139535,5.75357781753131,3.99922532289212,0.00505343355929659,0.0444825658722604,0.0331081422600716,"Notch1/Vegfa/Kit/Smad6",4
"GO:0046620","GO:0046620","regulation of organ growth","7/416","129/25730",0.0542635658914729,3.35625372689326,3.439269241913,0.00508221520270118,0.0445544302354453,0.0331616305315572,"Men1/Notch1/Tgfbr2/Dyrk1a/Vgll4/Yy1/Foxp1",7
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","7/416","129/25730",0.0542635658914729,3.35625372689326,3.439269241913,0.00508221520270118,0.0445544302354453,0.0331616305315572,"Syk/Smad7/Tgfbr2/Cd44/Runx1/Prkcq/Il4",7
"GO:0071216","GO:0071216","cellular response to biotic stimulus","13/416","352/25730",0.0369318181818182,2.28426846590909,3.11011311831343,0.00511203851814348,0.0447251629057006,0.033288705969415,"Notch1/Nos3/Syk/Nod2/Prkce/Ppard/Ptpn6/Trib1/Pde4d/Ptpn11/Mtdh/Tnip1/Scarb1",13
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","3/416","22/25730",0.136363636363636,8.43422202797203,4.47188321395181,0.00514235090319685,0.0448388416698907,0.0333733164819372,"Ppard/Akt2/Mlycd",3
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","10/416","235/25730",0.0425531914893617,2.6319558101473,3.22175527834715,0.00514578099682226,0.0448388416698907,0.0333733164819372,"Notch1/Vegfa/Btrc/Tgfbr2/Cd44/Lef1/Fem1b/Grb2/Clic4/Agtr1b",10
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","16/416","478/25730",0.0334728033472803,2.07032507241712,3.02802521851204,0.0052012061126217,0.0452306092932616,0.0336649070849771,"Pik3ap1/Syk/Nod2/Cyba/Prkce/Ptpn6/Irf2/P2rx7/Pum1/Ptpn11/Dpp8/Hspd1/Zc3hav1/Map3k7/Tnip1/Stat5b",16
"GO:0010721","GO:0010721","negative regulation of cell development","12/416","313/25730",0.0383386581469649,2.37128287048415,3.12906659520572,0.00525210823655764,0.0455815497959882,0.0339261102746146,"Dynlt1b/Notch1/Vegfa/Smad7/Cd44/Flt3/Runx1/Trib1/Sorl1/Ttc3/Il4/Btg2",12
"GO:0071331","GO:0071331","cellular response to hexose stimulus","9/416","199/25730",0.0452261306532663,2.79727966756861,3.26276667221727,0.0052776595991853,0.0456203415787729,0.0339549827966414,"Lrp1/Ncf1/Cyba/Prkce/Ppard/Gck/Smad3/Sidt2/Osbp",9
"GO:0002262","GO:0002262","myeloid cell homeostasis","10/416","236/25730",0.0423728813559322,2.62080345501956,3.20660226834943,0.00529847640258957,0.0456203415787729,0.0339549827966414,"Alas1/Vegfa/Kit/Cd44/Sh2b3/Tcf3/Kat7/Hmga1/Zbtb7a/Stat5b",10
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","7/416","130/25730",0.0538461538461538,3.33043639053254,3.41481104723855,0.00529879950776122,0.0456203415787729,0.0339549827966414,"Nod2/Smad7/Dusp22/P2rx7/Il4/Hspd1/Map3k7",7
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","7/416","130/25730",0.0538461538461538,3.33043639053254,3.41481104723855,0.00529879950776122,0.0456203415787729,0.0339549827966414,"Cyba/Prkce/Ptpn6/P2rx7/Pde4d/Fkbp1a/P2ry6",7
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","8/416","164/25730",0.0487804878048781,3.0171200750469,3.32200295395202,0.00535615352126783,0.0460224563000389,0.0342542746907911,"Prkce/Cotl1/Prkcd/Capzb/Vasp/Specc1l/Grb2/Sh3bp1",8
"GO:0002449","GO:0002449","lymphocyte mediated immunity","16/416","480/25730",0.0333333333333333,2.06169871794872,3.01001702001814,0.00540786190618238,0.0463745618224608,0.0345163449985241,"Csf2rb/Nod2/Smad7/Il9r/Ptpn6/Fcgr1/Prkcd/Dusp22/P2rx7/Icosl/Il4/Hspd1/Lig4/Map3k7/Grb2/Stat5b",16
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","6/416","99/25730",0.0606060606060606,3.74854312354312,3.51249009444097,0.00546372371058728,0.0465763587320675,0.034666541388051,"Pik3ap1/Syk/Nod2/Cyba/Prkce/Map3k7",6
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","6/416","99/25730",0.0606060606060606,3.74854312354312,3.51249009444097,0.00546372371058728,0.0465763587320675,0.034666541388051,"Dpf1/Anapc15-ps/Bcl7c/Nek6/Arid1a/Smarce1",6
"GO:1903035","GO:1903035","negative regulation of response to wounding","6/416","99/25730",0.0606060606060606,3.74854312354312,3.51249009444097,0.00546372371058728,0.0465763587320675,0.034666541388051,"Ptpn6/Plaur/Sh2b3/Prkcd/Smad3/Xylt1",6
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","4/416","44/25730",0.0909090909090909,5.62281468531468,3.93425326837115,0.00548905594836703,0.0466084475615762,0.0346904249368414,"Notch1/Nod2/Kit/Jag2",4
"GO:1904646","GO:1904646","cellular response to amyloid-beta","4/416","44/25730",0.0909090909090909,5.62281468531468,3.93425326837115,0.00548905594836703,0.0466084475615762,0.0346904249368414,"Lrp1/Syk/Abcc1/Cacna1a",4
"GO:0002820","GO:0002820","negative regulation of adaptive immune response","5/416","70/25730",0.0714285714285714,4.41792582417582,3.67080283405083,0.00552172156465821,0.0466110949266655,0.0346923953568986,"Nod2/Smad7/Ptpn6/Dusp22/Il4",5
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","5/416","70/25730",0.0714285714285714,4.41792582417582,3.67080283405083,0.00552172156465821,0.0466110949266655,0.0346923953568986,"Lrp1/Vegfa/Sgpl1/Ptpn11/Tiparp",5
"GO:0070542","GO:0070542","response to fatty acid","5/416","70/25730",0.0714285714285714,4.41792582417582,3.67080283405083,0.00552172156465821,0.0466110949266655,0.0346923953568986,"Scd1/Scd3/Scd2/E2f1/Foxp1",5
"GO:0043085","GO:0043085","positive regulation of catalytic activity","8/416","165/25730",0.0484848484848485,2.9988344988345,3.30197393726197,0.00555197519134047,0.0467751204229503,0.0348144786800789,"Rcc2/Sipa1l1/Rgs1/Rfc2/Zfp91/Map3k7/Sh3bp1/Apc2",8
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","11/416","276/25730",0.0398550724637681,2.46507455406912,3.13699609080946,0.0055684874577177,0.0468229626308481,0.0348500873864127,"Cyba/Prkce/Ptpn6/P2rx7/Cracr2a/Pde4d/Il4/Fkbp1a/P2ry6/Agrn/Fbxo11",11
"GO:0016055","GO:0016055","Wnt signaling pathway","16/416","482/25730",0.033195020746888,2.0531439514842,2.99209581766316,0.00562114380800641,0.0471263960104763,0.0350759312715886,"Rnf220/Lrp1/Hdac1/Notch1/Smad7/Btrc/Cd44/Lef1/Siah2/Disc1/Frat2/Vgll4/Smad3/Apc2/Jade1/Ubac2",16
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","9/416","201/25730",0.0447761194029851,2.76944603903559,3.22846573114684,0.00562638138394396,0.0471263960104763,0.0350759312715886,"Lrp1/Ncf1/Cyba/Prkce/Ppard/Gck/Smad3/Sidt2/Osbp",9
"GO:0045787","GO:0045787","positive regulation of cell cycle","13/416","357/25730",0.0364145658263305,2.25227591036415,3.05440031271938,0.00573533181295521,0.0479101516830998,0.0356592765395049,"Rcc2/Ccdc57/Prkce/Lef1/Sh2b1/Mta3/Tcf3/Anp32b/Ptpn11/Map3k7/Stat5b/Mepce/Usp19",13
"GO:0001704","GO:0001704","formation of primary germ layer","7/416","132/25730",0.053030303030303,3.27997523310023,3.36660224370564,0.00575265618920066,0.0479101516830998,0.0356592765395049,"Dusp5/Lef1/Arid1a/Smad3/Mmp15/Grb2/Ets2",7
"GO:0071897","GO:0071897","DNA biosynthetic process","8/416","166/25730",0.0481927710843374,2.98076923076923,3.28209578630258,0.0057532088670821,0.0479101516830998,0.0356592765395049,"Poll/Vegfa/Sh2b1/Rfc2/Kat7/Lig4/Rev3l/Jade1",8
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","9/416","202/25730",0.0445544554455446,2.75573591012947,3.2114725327668,0.00580728602444557,0.0481984541081379,0.0358738585339315,"Nod2/Kit/Fcgr1/P2rx7/Il4/Hspd1/Map3k7/Stat5b/Ddx21",9
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","14/416","399/25730",0.0350877192982456,2.17020917678812,3.0199622262744,0.00582520847078696,0.0481984541081379,0.0358738585339315,"Prkce/Cotl1/Prkcd/Dyrk1a/Capzb/Gmfg/Prkcq/Vasp/Smad3/Slain2/Specc1l/Grb2/Sh3bp1/Apc2",14
"GO:0032011","GO:0032011","ARF protein signal transduction","3/416","23/25730",0.130434782608696,8.06751672240803,4.34693148363587,0.00584358860542903,0.0481984541081379,0.0358738585339315,"Cyth1/Git2/Iqsec1",3
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","3/416","23/25730",0.130434782608696,8.06751672240803,4.34693148363587,0.00584358860542903,0.0481984541081379,0.0358738585339315,"Cyth1/Git2/Iqsec1",3
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation","3/416","23/25730",0.130434782608696,8.06751672240803,4.34693148363587,0.00584358860542903,0.0481984541081379,0.0358738585339315,"Smad7/Runx2/Smad3",3
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","5/416","71/25730",0.0704225352112676,4.35570151679307,3.6296969466582,0.0058629501837123,0.0482660394171516,0.0359241619276688,"Nod2/Flt3/Gpnmb/Ptpn6/Il4",5
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","4/416","45/25730",0.0888888888888889,5.49786324786325,3.87124314972755,0.0059490545539471,0.0488783657975235,0.0363799132656012,"Sipa1l1/Notch1/Anks1/Ptpn11",4
"GO:0030832","GO:0030832","regulation of actin filament length","8/416","167/25730",0.0479041916167665,2.96292031321971,3.26236632682955,0.00595994881427461,0.0488783657975235,0.0363799132656012,"Prkce/Cotl1/Prkcd/Capzb/Vasp/Specc1l/Grb2/Sh3bp1",8
"GO:0007589","GO:0007589","body fluid secretion","7/416","133/25730",0.0526315789473684,3.25531376518219,3.34284305996744,0.00599019185030512,0.0490333507140506,0.0364952677323215,"Fosl2/Vegfa/Nkx2-3/Cyba/Prkce/Socs2/Stat5b",7
"GO:0045089","GO:0045089","positive regulation of innate immune response","15/416","443/25730",0.0338600451467269,2.09427635006077,2.978228072456,0.00605401231527846,0.049462081713863,0.0368143699840633,"Pik3ap1/Syk/Nod2/Cyba/Prkce/Ptpn6/Irf2/P2rx7/Pum1/Dpp8/Hspd1/Zc3hav1/Map3k7/Tnip1/Stat5b",15
